place_id,review_id,rating,text,time,language
ChIJDX15j0zBvzsRLRYityi0Tdo,ChIJDX15j0zBvzsRLRYityi0Tdo_review_2,4,"Beautiful church ❤️ peaceful place and silent too and good structure well maintained restrooms.........in front of the church roads are so small so little bit of traffic problem you may face,",1629908988,en
ChIJDX15j0zBvzsRLRYityi0Tdo,ChIJDX15j0zBvzsRLRYityi0Tdo_review_3,5,"Rosary Summer Camp 2023 for our children 6-14 years of age, organised by the parish",1684297799,en
ChIJDX15j0zBvzsRLRYityi0Tdo,ChIJDX15j0zBvzsRLRYityi0Tdo_review_4,5,I felt a positive vibes in this church.,1731430036,en
ChIJDX15j0zBvzsRLRYityi0Tdo,ChIJDX15j0zBvzsRLRYityi0Tdo_review_5,5,Nice bilingual Mass.  Good music and singing.,1705763103,en
ChIJcz6PhxqVvzsRuMkNPmlkyW8,ChIJcz6PhxqVvzsRuMkNPmlkyW8_review_1,5,"​Introduction
​Nestled in the serene village of Aldona, Goa, the St. Thomas Church stands as a magnificent testament to a rich religious and historical past. A perfect blend of simple elegance and grand architecture, this church offers visitors a glimpse into the spiritual and cultural heart of Goa. Its serene ambiance and artistic details make it a truly captivating destination for both pilgrims and tourists.
​Historical Significance
​The church's history is deeply intertwined with the arrival of Christianity in the region. A commemorative plaque, visible on its facade, marks the celebration of the 19th centenary of the arrival of St. Thomas the Apostle in India. The church is dedicated to him, a figure of immense importance in Indian Christian history, signifying its deep-rooted connection to the earliest days of the faith in the country. The plaque, dated December 21, 1952, highlights its historical importance and the community's dedication to its patron saint.
​Architectural Details
​The exterior of the church is a striking example of Goan ecclesiastical architecture, with its pristine white facade, twin bell towers, and classical design. Inside, the grandeur is even more pronounced. The interior features a breathtaking altar, adorned with intricate gold leaf work, and multiple chancels, each a work of art. The ornate pulpit, crafted from dark wood with beautifully painted panels, commands attention. The high ceilings and numerous chandeliers create a sense of majesty and space. The craftsmanship, evident in the detailed carvings and decorative elements, is a testament to the skilled artisans who built it.
​Religious Practices
​St. Thomas Church remains a vibrant center for religious life in Aldona. The faithful gather regularly for services, with the interior pews filled with parishioners participating in Mass and other devotions. The presence of statues of various saints, including the crucifixion of Jesus Christ, adds to the spiritual atmosphere. The church's peaceful setting fosters a deep sense of piety and community, serving as a hub for local religious and social activities.
​Annual Feast
​The church's main annual feast, celebrated in honor of St. Thomas the Apostle, is a major event for the entire parish and the surrounding area. The festival, which takes place on December 21st, is marked by a special Mass, processions, and festive gatherings. It's a time when the community comes together to honor their patron saint and celebrate their shared faith, making it a truly special and memorable occasion.",1755707617,en
ChIJcz6PhxqVvzsRuMkNPmlkyW8,ChIJcz6PhxqVvzsRuMkNPmlkyW8_review_2,5,"Very regal, antique and good looking church with a lot of history in a peaceful and serene setting. Was there to attend a wedding. Had the time of my life. Cemetery is quite the works. The Church also has a big enough parking lot.",1660495863,en
ChIJcz6PhxqVvzsRuMkNPmlkyW8,ChIJcz6PhxqVvzsRuMkNPmlkyW8_review_3,5,"Wow! A church located where there fields and backwaters aside. Well-maintained with greenery around. The inside church is very peaceful and clam.  Lots for parking available. Not a tourist spot, but you can just visit to look around the church and it's scenic beauty.",1678300600,en
ChIJcz6PhxqVvzsRuMkNPmlkyW8,ChIJcz6PhxqVvzsRuMkNPmlkyW8_review_4,5,The place was very live . Attended the Christmas midnight mass here and the Christmas Tree and crib decor was very nice .,1672234306,en
ChIJcz6PhxqVvzsRuMkNPmlkyW8,ChIJcz6PhxqVvzsRuMkNPmlkyW8_review_5,5,"Ethereal. Such a historic and divine place. The word beautiful was devised for St Thomas church , Aldona , Goa",1711769397,en
ChIJcVT1o0XqvzsRxGomyDsOAYE,ChIJcVT1o0XqvzsRxGomyDsOAYE_review_1,5,"Walking past the scenic Parra Goa road feels so blissful ❤️.
It takes you to this amazing church which is well maintained and extremely beautiful.
Come here to take a walk and enjoy your evening away from all the noise 😁💯",1675261545,en
ChIJcVT1o0XqvzsRxGomyDsOAYE,ChIJcVT1o0XqvzsRxGomyDsOAYE_review_2,4,Nice church near Dera Zindagi shooting road. Peaceful area which was somehow closed when we visited 😊.,1728468473,en
ChIJcVT1o0XqvzsRxGomyDsOAYE,ChIJcVT1o0XqvzsRxGomyDsOAYE_review_3,5,"The ambience and food were quite good considering less options available for vegetarian food. Especially, the wooden fire pizza: Veg supreme sandwich.

Must try place!!!!",1738146543,en
ChIJcVT1o0XqvzsRxGomyDsOAYE,ChIJcVT1o0XqvzsRxGomyDsOAYE_review_4,5,"A very well maintained neat and clean church.

This church happens to be the destination to be fed in Google maps to reach the much hyped parra road of the 'Dear Zindagi"" movie.",1660593010,en
ChIJcVT1o0XqvzsRxGomyDsOAYE,ChIJcVT1o0XqvzsRxGomyDsOAYE_review_5,5,Lovely Church. Went here for New Year's mass during these Corona Times. Excellently Organised! And really nice sermon given by Fr. Alex. Also the gardens & landscaping of this church is amazing!,1610025412,en
ChIJVX7F0gW5vzsRPe8R0M_H168,ChIJVX7F0gW5vzsRPe8R0M_H168_review_1,5,A beautiful church perched on a rock in the middle of Agaçaim. It has a grand altar and hosts one of the biggest bells in Goa in its bell tower. Besides its cemetery was an entrance to a cave that is now almost inaccessible. Just cannot wrap my head around how this tiny hillock stands in the middle of the village.,1753287057,en
ChIJVX7F0gW5vzsRPe8R0M_H168,ChIJVX7F0gW5vzsRPe8R0M_H168_review_2,3,Seems a well constructed church from the outside. Church closed. Parking spaces for the bank and commercial shops available.,1700580116,en
ChIJVX7F0gW5vzsRPe8R0M_H168,ChIJVX7F0gW5vzsRPe8R0M_H168_review_3,5,The church looks good from outside. Couldn't enter inside the church as the door was closed. I entered into the prayer area and it is a peaceful place. There is a painting inside the prayer area which is awesome. Parking arrangements are good.,1568224638,en
ChIJVX7F0gW5vzsRPe8R0M_H168,ChIJVX7F0gW5vzsRPe8R0M_H168_review_4,5,"Beautiful and well maintained church. It's more than 400 years old. Situated on top of a small hill, it provides a good view of the fields and villages around. The church bell also can be heard from afar because of its location",1567753155,en
ChIJVX7F0gW5vzsRPe8R0M_H168,ChIJVX7F0gW5vzsRPe8R0M_H168_review_5,5,"Close to the highway, Ample parking space. Located on a high altitude on a small hill. Has a small and beautifull chapple. Its a beautiful church to pray and connect with God. Quiet scenic and well maintained.",1646449514,en
ChIJ1TGrOvK-vzsR97M1pNwn4yY,ChIJ1TGrOvK-vzsR97M1pNwn4yY_review_1,5,"The convent of Santa Monica was built under the initiative of a wealthy widow, Filipa Ferreira, who was authorised by the Augustinian Archbishop Aleixo de Menezes, laying the foundation stone in 1606 and seeing construction completed by 1627. Ferreira became the abbess of the convent, which was the first cloistered institution for women in the East. It was the only monastic institution for women in the territory and later became known as the Royal Monastery under the patronage of the King of Portugal. The Chapel of the Weeping Cross in Convent of Santa Monica, was built under the supervision of Archbishop Aleixo de Menezes, who laid the foundation stone in 1606, with construction concluding in 1627. The chapel, dedicated to St. Monica, is also known as the Nunnery of Santa Monica. In 1636, the image of Christ on the altar was reportedly seen bleeding from its wounds, with tears in its eyes. This miraculous event led to the cross being popularly called the Weeping Cross, and the Church of Santa Monica to be known as the Chapel of the Weeping Cross",1756736057,en
ChIJ1TGrOvK-vzsR97M1pNwn4yY,ChIJ1TGrOvK-vzsR97M1pNwn4yY_review_2,5,"You can see how the sisters would attend mass away from the public view. The portugese/indo Italian art is breathtaking.
The Church is beautiful, peaceful and calming.

Please ask the price before you buy anything or you will be surprised. They have some amazing books and momentos.",1759552299,en
ChIJ1TGrOvK-vzsR97M1pNwn4yY,ChIJ1TGrOvK-vzsR97M1pNwn4yY_review_3,3,"Nice building that almost everyone passes by since it is situated between St Augustine tower at the top of the hill and the basilica of Bom Jesus at the bottom of the hill.

As you head down the hill it's the big white building to your left that houses the Christian art collection. Most of the collection is still undergoing a multi million dollar restoration project so you will only be able to see objects completed so far but one of the best objects is the building itself which is now restored. In the convent there are 3 chapels, one of which is the weeping cross (it was registered as a miracle with Rome by the then Portuguese viceroy who witnessed the carving of Jesus on the huge cross moving it's eyes whilst blood oozed from its wounds)",1578993887,en
ChIJ1TGrOvK-vzsR97M1pNwn4yY,ChIJ1TGrOvK-vzsR97M1pNwn4yY_review_4,4,Beautiful place with a museum attached to it. This place is located close to St. Augustine tower. There's a cross placed in here with a miraculous story.,1685687415,en
ChIJ1TGrOvK-vzsR97M1pNwn4yY,ChIJ1TGrOvK-vzsR97M1pNwn4yY_review_5,5,Across the street from St. Augustine it shows what the vaults of the old ruins may have looked like in their splendor.,1678166367,en
ChIJsVb74BjrvzsR97sR_JuTdAE,ChIJsVb74BjrvzsR97sR_JuTdAE_review_1,5,"One of the most amazing churches in Goa.What a mesmerising atmosphere.The alter is just stunning. We may host an exhibition of statues inside, which appear really antique and wonderful.I would say that is a must-see place.Great environment.We sense some freshness within the church.Such a gorgeous site...If you're planning a trip to Goa, definitely pay a visit...It's in Old Goa.",1712769484,en
ChIJsVb74BjrvzsR97sR_JuTdAE,ChIJsVb74BjrvzsR97sR_JuTdAE_review_2,4,"I visited this church for the first time today and what struck me most was the simplicity and fervour with which the mass was attended by the children and parishioners, led by the priest who celebrated the holy mass at 09.00am.

Saint Francis Xavier Church was apparently a Chapel before and then became a parish for the 2000+ parishioners in 2014.

The premise also has a school, St. Anthony's High School.

It's not only a serene and holy place of worship, but also so picturesque.

God bless all the priests and the parishioners!",1750872073,en
ChIJsVb74BjrvzsR97sR_JuTdAE,ChIJsVb74BjrvzsR97sR_JuTdAE_review_3,5,"St. Francis Xavier's Church is a beautiful church located at Duler, Mapusa - Goa, peaceful place to spend an evening praying and meditating. A church with amazing parishioners. The youth of this church are very active, they have a canteen every 3rd Sunday of the month, they organize many activities such as football tournament for the youth of Goa, activities during Christmas , and many more.

Timing of Mass
Everyday : 7 am (Konkani)
Saturday : 6 pm (English)
Sunday : 7 am (Konkani), 8.30 am (Konkani), 11 am (English)

Please note this is NOT the place where St. Francis Xavier's body is kept. The body of St. Francis Xavier is kept at Basilica of Bom Jesus, Old Goa",1555559497,en
ChIJsVb74BjrvzsR97sR_JuTdAE,ChIJsVb74BjrvzsR97sR_JuTdAE_review_4,4,Great Monument. Peacefull place. Tourists allowed. Photography is allowed but personal photos are prohibited inside the church. Clean and shady lones near the church. Must visit place in Goa.,1552561654,en
ChIJsVb74BjrvzsR97sR_JuTdAE,ChIJsVb74BjrvzsR97sR_JuTdAE_review_5,5,"My experience is from the exterior only.

The church looks beautiful and very well maintained. Sufficient parking available around the church.

Stay safe and ride safe. Wear helmets ⛑",1611847070,en
ChIJSbkiuBbAvzsRDAx_bWfwhnQ,ChIJSbkiuBbAvzsRDAx_bWfwhnQ_review_1,5,"Nice and cozy church, the parish people of that area are very friendly,
I normally go on Sunday for the 8am English mass also there is the last konkani mass at around 9:15am.
Their washrooms are quite clean.
The parish priest's are very friendly and helpful..
Their church feast was nice as you all can see I enjoyed myself as always.. 😁",1706853507,en
ChIJSbkiuBbAvzsRDAx_bWfwhnQ,ChIJSbkiuBbAvzsRDAx_bWfwhnQ_review_2,4,"Beautiful church and ample parking space

Note: at the traffic signal & due to traffic congestion on the Provorim stretch it is time consuming to enter the premises",1723308880,en
ChIJSbkiuBbAvzsRDAx_bWfwhnQ,ChIJSbkiuBbAvzsRDAx_bWfwhnQ_review_3,5,"Charmingly modern, very easy to reach,  beautiful statues of the Holy Family inside & outside the Church, lovely and different grotto of Our Lady of Fatima.",1719951411,en
ChIJSbkiuBbAvzsRDAx_bWfwhnQ,ChIJSbkiuBbAvzsRDAx_bWfwhnQ_review_4,5,"A modern constructed church looks simple & small but spacious inside, has a good sound & projector system. Has a good parking space. Has a toilet too.",1703135460,en
ChIJSbkiuBbAvzsRDAx_bWfwhnQ,ChIJSbkiuBbAvzsRDAx_bWfwhnQ_review_5,5,The blessed sacrament room is done so beautifully and it's so peaceful❤,1659727791,en
ChIJk4kTx97rvzsR2hCqZctn8iI,ChIJk4kTx97rvzsR2hCqZctn8iI_review_1,5,"A small, old yet a lovely church. The altar with the lights make the main altar really beautiful and well maintained.

There are also altars dedicated to Saints Antony and Francis Xavier.

Located on a small hillock makes the church more attractive and with no buildings around you can have a proper view around the church.

Two wheeler parking is available in the church while four wheelers are parked on the road before the main gate of the church.

Mass is at 8.30 AM on Sundays served in Konkani. I am not sure of masses on other days.

Overall a satisfying and peaceful experience visiting this church.

Stay safe and ride safe while at Goa. Wear helmets.",1611755420,en
ChIJk4kTx97rvzsR2hCqZctn8iI,ChIJk4kTx97rvzsR2hCqZctn8iI_review_2,5,A quaint church in Badem. They have services mostly in konkani except the first Sunday of every month when they have English mass. The view from this church is also very scenic with the sea view,1683298746,en
ChIJk4kTx97rvzsR2hCqZctn8iI,ChIJk4kTx97rvzsR2hCqZctn8iI_review_3,5,"Religious sanctuary abode
Setup overlook the picturesque siolim Morjim sea front

View are breathtaking
Sunset 🌅 is like nowhere else in the world
Easily accessible by car bike walk",1555646187,en
ChIJk4kTx97rvzsR2hCqZctn8iI,ChIJk4kTx97rvzsR2hCqZctn8iI_review_4,5,"The Badem Church is a beautiful quaint Church, located on a hillock surrounded by the Arabian Sea on one side and lush greenery on the other side. Breathtaking views!",1724843036,en
ChIJk4kTx97rvzsR2hCqZctn8iI,ChIJk4kTx97rvzsR2hCqZctn8iI_review_5,5,"Christmas celebration, beautiful church , with sunset point",1672339902,en
ChIJ41A_1XTrvzsR5J3dOH6TcGM,ChIJ41A_1XTrvzsR5J3dOH6TcGM_review_1,5,"One of be the best Church auditorium with fully equipped with high quality sounds, AC, canteen, garden, enough car parking space and all other facilities.",1746806306,en
ChIJ41A_1XTrvzsR5J3dOH6TcGM,ChIJ41A_1XTrvzsR5J3dOH6TcGM_review_2,5,"“Joining this church has been one of the best decisions for me and my family. Every time we step inside, a sense of peace and warmth fills us, leaving our worries at the door. Sunday services are truly uplifting; even though they’re jst two hours, they always feel too short because of how much we learn and experience. The community here is like a family, and the pastor and church leaders are incredibly kind, humble, and supportive. From midweek prayer meetings to Sunday school, Bible College, and other gatherings, every moment spent here brings us closer to our faith. This church has been a place of growth, peace, and profound meaning in our lives, and we are beyond blessed to be part of it. I look forward to every visit, knowing it will fill my heart and spirit for the week ahead. I couldn’t ask for a better place to worship, grow, and find peace.”",1731042501,en
ChIJ41A_1XTrvzsR5J3dOH6TcGM,ChIJ41A_1XTrvzsR5J3dOH6TcGM_review_3,5,"A place you can call home.The praise and worship led by the youth is awesome and one can feel the presence of God as you worship in this place.The people in this community are warm and friendly.there are 3 services that take place every Sunday, Marathi service takes place at 7am but you also find hindi and gurmati speaking people attending this service as they work on a Sunday.The second service takes place at 9am which is a mixture of hindi and Gurmati and the third service is in English which begins at 11am.You can also follow them online and attend the services in the comfort of your home if you log onto YouTube or Facebook.
They also have youth Sundays once a month and it is good to see the youth taking over all three services from worship to word.
Other than Sunday's they also have other online and offline prayer meetings that take place.Intercessory and ladies meetings.",1650880620,en
ChIJ41A_1XTrvzsR5J3dOH6TcGM,ChIJ41A_1XTrvzsR5J3dOH6TcGM_review_4,5,"I've grown up in this church. This church has been a home to me and my family , we've been blessed being part of this family and have seen so many other members be blessed too. We have services in other languages too making it easy for people that are comfortable understanding the sermons in the language they are fluent in and for those who cannot physically attend the services we have all 3 services being played live too. Please do come and attend our services. God bless",1723948645,en
ChIJ41A_1XTrvzsR5J3dOH6TcGM,ChIJ41A_1XTrvzsR5J3dOH6TcGM_review_5,5,"FCC is my home church, where I first knew about Jesus and made a commitment to live for Jesus. Since than it's been 11 years, I have grown and flourished in the love of Christ shown by people in this church. It's my family.

If you ever in Mapusa on a Sunday morning, please do drop in this place to experience the love that you may have never known before.",1561620450,en
ChIJjwIevqS7vzsRmEMcHpIC0LA,ChIJjwIevqS7vzsRmEMcHpIC0LA_review_1,5,"Mahalasa temple is situated at Mardol in Ponda.It is one of the famous ancient temple in Goa also known by Shri Mahalasa Narayani Temple🙏🛕 ...the sculpture was made in 18th century....we visited in March one of festival was there...we felt so blessed to see like serenity,the yatra, the temple full of lighting that touch our soul... parking place is available and minimal walking distance which is covered by shops on the both side...well maintained temple I feel every1 should visit at least one time to see the aura of the temple...",1760677552,en
ChIJjwIevqS7vzsRmEMcHpIC0LA,ChIJjwIevqS7vzsRmEMcHpIC0LA_review_2,5,"This temple is truly one of the most beautiful I have ever visited – a breathtaking blend of serenity, architectural grace, and cultural heritage that immediately touches the soul. For me, it holds an even deeper meaning because it is my 'Kuladevastana' – the sacred family deity that carries generations of devotion, faith, and blessings. This personal connection makes every visit profoundly special, as though I am reconnecting not only with the divine but also with the roots of my own heritage.

One thoughtful aspect that enhances the experience is the convenience of parking facilities right beside the temple. This makes it accessible and comfortable for devotees, young and old, who often travel long distances just to seek darshan. It is a simple yet significant detail that allows visitors to focus entirely on their spiritual journey without the stress of logistics.

The temple itself has ancient origins, dating back to the year 1560. Standing within its sacred precincts, one cannot help but feel the weight of history and the countless prayers offered here over the centuries. It radiates a sense of timelessness – a reminder that while the world outside constantly changes, the divine remains eternal and unshaken. There is a profound spiritual depth that seems to embrace every devotee who steps into its presence.

Dedicated to Goddess Mahalasa, revered as the enchanting Mohini avatar of Lord Vishnu, the temple exudes divine grace. The idol, the rituals, and the very atmosphere carry an aura that words cannot fully capture – the divinity here is palpable. I would describe the temple as ""heaven on earth"".The tranquility one feels within is unmatched; it is as though every corner of the temple whispers peace to the heart, helping devotees leave behind the worries of everyday life.

Devotees strongly believe that heartfelt prayers here are answered and wishes fulfilled. This faith makes the temple not only a place of worship but also a beacon of hope, drawing countless pilgrims seeking blessings, guidance, and solace.

As you explore the premises, you will also come across the Shanteri temple, gracefully situated on the left side. This additional shrine enriches the spiritual landscape, offering an even deeper divine presence within the same sacred grounds.

For those planning an extended stay, the temple provides practical amenities – a canteen serving wholesome food and rooms available for accommodation. These thoughtful facilities ensure that your focus remains on devotion and prayer, while your basic needs are well cared for.

One of the most charming aspects of a visit here is experienced early in the morning. At dawn, the calmness of the atmosphere is enhanced by the delightful sight of sparrows fluttering around the temple. Their presence adds a natural charm – a gentle reminder of how divinity and nature coexist in harmony.

Altogether, visiting this temple is not just about offering prayers – it is an experience that fills the mind with peace, the heart with devotion, and the soul with joy. It is a sacred place where culture, tradition, and spirituality unite, and for me, it will always remain a heavenly abode on earth.",1757524726,en
ChIJjwIevqS7vzsRmEMcHpIC0LA,ChIJjwIevqS7vzsRmEMcHpIC0LA_review_3,4,"🔸️Goa is much more than just beaches
🔸️Only Ethnic wear allowed
🔸️Lovely Temple
🔸️Its definitely a beauty to witness
🔸️Photography prohibited inside
🔸️Interiors are full of fine crafting
🔸️Intrinsic patterns and minute crafting done with celling and doors
🔸️Most part of Interiors are built with woods and silver
🔸️ Toilets are there within campus
🔸️Clean Toilets
🔸️No charges for Toilet",1749873155,en
ChIJjwIevqS7vzsRmEMcHpIC0LA,ChIJjwIevqS7vzsRmEMcHpIC0LA_review_4,5,"beautifully maintained and peaceful temple in Old Goa. Shri Mahalasa Narayani Temple offers a serene, spiritual atmosphere. We were lucky to receive Prasad, which made the experience even more special.",1753524629,en
ChIJjwIevqS7vzsRmEMcHpIC0LA,ChIJjwIevqS7vzsRmEMcHpIC0LA_review_5,5,It was a delightful experience visiting this temple. Architecture of the temple is unique. Place is neat and clean. Ambiance is vibrant. Nice place to spent time. A must visit place in Goa.,1751600123,en
ChIJAQAAALy6vzsR9lBaCux2meY,ChIJAQAAALy6vzsR9lBaCux2meY_review_1,5,"1. Divine presence
2. Superbly constructed well equipped new accomodation.
3.Navarathri celebrations was outstanding
4.Excellent fuds for devotees",1759504599,en
ChIJAQAAALy6vzsR9lBaCux2meY,ChIJAQAAALy6vzsR9lBaCux2meY_review_2,5,"The Ramnath temple is a serene and sacred space. Visiting here truly rejuvenating, helping you connect with the divine and find inner peace. The peaceful environment and spiritual energy can indeed help alleviate stress and bring a sense of calm. Loved to be a part of palakhi utsav❤️",1747763316,en
ChIJAQAAALy6vzsR9lBaCux2meY,ChIJAQAAALy6vzsR9lBaCux2meY_review_3,5,"My Kuldevta temple. Very auspicious place for Goud Saraswat Brahmins. Lodging within temple complex. Feels divine at every part of the temple. Sarva seva is something that gives full satisfaction of serving God.
Shanteri, Kamakshi, Ramnath and Laxminarayan are the main deities in the beautiful Ramnathim temple, Goa. Kalbhairava, Betala and Nagdevata are also in a beautiful shrine in the temple premises. Evening aarti, bhajan, seva, prasad feel very divine in this serene atmosphere.
You have an option to pray for your ancestors here with yearly pooja and prasad delivered to your doorstep. Do enquire at the office and participate in sevas of their Lordships.",1748098141,en
ChIJAQAAALy6vzsR9lBaCux2meY,ChIJAQAAALy6vzsR9lBaCux2meY_review_4,5,Very beautiful temple which is situated near to ponda region in Goa .. the rooms have been Newly built which are not less than any star hotels… the temple is also maintained very well neat and clean and worship of god is done in a very systematic manner,1748029441,en
ChIJAQAAALy6vzsR9lBaCux2meY,ChIJAQAAALy6vzsR9lBaCux2meY_review_5,5,"I visited the Ramnath Temple in Goa with my family and friends , and it was one of the most beautiful temples I have seen in goa. The temple has a unique architectural style. It combines traditional Hindu design with some Portuguese colonial touches. This mix gives the temple a special charm.

The temple is mainly visited by people from different Brahmin communities such as Goud Saraswat Brahmins (GSB), Daivadnya Brahmins, and Vaishyas. The GSBs belong to Gokarn Math and Kashi Mutt.

Like many Goan Brahmin temples, Ramnath Temple follows the Panchayatan style. This means it has five main deities. The chief deity is Shri Ramnath. The other main deities are Shanteri, Kamakshi, Laxmi Narayan, and Ganapati. The temple also has shrines for Betal, Kalbhairav, and other family guardian spirits (Purushas).

The peaceful atmosphere and the detailed carvings make the visit very special. It is a great place to experience Goan Hindu culture and architecture.

---",1760443719,en
ChIJPdxPUCGuvzsRlMdO5abGa8g,ChIJPdxPUCGuvzsRlMdO5abGa8g_review_1,5,"Temple:5 | Powerful:5 | Peaceful:5

Shri Kamakshi Devi Temple in Goa is a truly divine and powerful place of worship that resonates with peace and spirituality. Nestled amid tranquil surroundings, the temple is known for its vibrant energy, which can be felt as soon as you enter. The architecture is beautifully traditional, with intricate designs that add to its sacred charm.
this temple is a must-visit for anyone seeking a deeper connection to spirituality and peace in Goa.",1731514807,en
ChIJPdxPUCGuvzsRlMdO5abGa8g,ChIJPdxPUCGuvzsRlMdO5abGa8g_review_2,5,You will feel peace and energy in this environment. There is function on every new moon(amavasya).,1749546286,en
ChIJPdxPUCGuvzsRlMdO5abGa8g,ChIJPdxPUCGuvzsRlMdO5abGa8g_review_3,5,"A truly divine experience at Shri Kamakshi Devi Temple in Shiroda! The temple’s serene atmosphere and beautiful architecture create a perfect setting for devotion and peace. The idol of Goddess Kamakshi is mesmerizing, and the positive energy here is truly uplifting. The temple premises are well-maintained, and the surroundings are lush with greenery, adding to the spiritual charm. Whether you’re seeking blessings or just a quiet place to reflect, this temple is a must-visit. Highly recommended for devotees and travelers alike!",1740565281,en
ChIJPdxPUCGuvzsRlMdO5abGa8g,ChIJPdxPUCGuvzsRlMdO5abGa8g_review_4,5,"This is one of the biggest temple in Goa. Everyone must visit this temple. U can see different built structure, the make up of devi, wow. Even though some other temples are nearby main temple.",1705933117,en
ChIJPdxPUCGuvzsRlMdO5abGa8g,ChIJPdxPUCGuvzsRlMdO5abGa8g_review_5,5,One of the famous temple situated in shiroda.This temple is maintained very well. You must visit the holy pond which is opposite of temple only and nearby there are many small small temples also.Mostly visit during navratri or Amavasya but this time too much crowded as compare to other days.Truly blessed 🙏,1664549938,en
ChIJrYu521bAvzsRMZ5n0rjkYnA,ChIJrYu521bAvzsRMZ5n0rjkYnA_review_1,5,"Beautiful experience. We witnessed Makarotsav during Navaratri. The temple premises is large with the temple beautifully constructed in the unique Goan architectural style.
There is Anna dasohama (free food service by the temple) and a canteen where you can buy paid food.
Also, the sarees offered by pilgrims/ devotees to the diety are sold / auctioned at very low prices which you can buy here.",1760366875,en
ChIJrYu521bAvzsRMZ5n0rjkYnA,ChIJrYu521bAvzsRMZ5n0rjkYnA_review_2,5,"Shri Shantadurga Temple in Goa is a serene spiritual retreat known for its stunning architecture, peaceful ambiance and deep cultural significance. Located in Kavlem, Ponda, it’s one of Goa’s most revered temples and a must-visit for those seeking tranquility and heritage. a peaceful form of Durga who mediated between Vishnu and Shiva, the temple symbolizes harmony and divine intervention. The calm and meditative atmosphere is definitely something one must experience. the pond outside is well protected & super clean.",1759532720,en
ChIJrYu521bAvzsRMZ5n0rjkYnA,ChIJrYu521bAvzsRMZ5n0rjkYnA_review_3,5,"Quite serene calm place away from hustle bustle of city life, family goddesses of some, but a good place to worship the deity.
Clean temple area.

One can book and stay overnight for early morning pooja.
Good facilities with clean toilets and canteen.",1755598810,en
ChIJrYu521bAvzsRMZ5n0rjkYnA,ChIJrYu521bAvzsRMZ5n0rjkYnA_review_4,5,"One of the most peaceful and divine temples in Goa!
The architecture is stunning, with a beautiful mix of Goan and Portuguese styles. The temple surroundings are very clean and well-maintained. The atmosphere is calm, spiritual, and perfect for prayer or just quiet reflection.

It’s a great place to experience traditional Goan Hindu culture. I loved the serene vibes, and the view from the temple steps was also beautiful.

Highly recommended for anyone visiting Goa – not just for devotees but also for those who enjoy heritage and peaceful spots.

🙏✨",1749801803,en
ChIJrYu521bAvzsRMZ5n0rjkYnA,ChIJrYu521bAvzsRMZ5n0rjkYnA_review_5,5,"One of the hidden gems in Goa. It's a temple of Mother Durga deity - a symbol of feminine power and grace. Very calm and heavenly surroundings. Can spend 30mins easily basking the calmness and peace. Parking can be a concern on a bad day. But definitely a must visit, if in Goa",1758522776,en
ChIJAQAAALy6vzsR9rv-XA9g7a8,ChIJAQAAALy6vzsR9rv-XA9g7a8_review_1,5,"""A Divine and Peaceful Experience!""

Visiting Shree Mangesh Temple was one of the most serene and spiritual experiences of my Goa trip. Nestled amidst greenery, the temple exudes divine energy and showcases stunning Goan-style architecture with its majestic lamp tower and calm surroundings.

Ambiance: Peaceful, clean, and filled with positive vibrations.

Architecture: A beautiful blend of traditional Hindu and Goan-Portuguese styles.

Spiritual Vibes: The daily Aarti and rituals create an atmosphere of devotion and inner peace.

Maintenance: Well-kept premises with a strong sense of heritage and culture.

Perfect for anyone seeking spiritual solace, architectural beauty, or a glimpse into Goa's rich cultural roots. A must-visit temple that leaves you feeling truly blessed!",1756575007,en
ChIJAQAAALy6vzsR9rv-XA9g7a8,ChIJAQAAALy6vzsR9rv-XA9g7a8_review_2,5,"Our visit to the Shree Mangesh temple in Goa was nothing short of magical. Nestled amid lush greenery near Ponda, the temple exudes an old-world charm the moment you approach it. The whitewashed façade with its tall, elegant Deepastambha (lamp tower) gleamed in the afternoon sun, and the sound of the temple bells mixed beautifully with the gentle chanting from inside. The entire complex is spotless and well maintained, creating an atmosphere of calm that makes you want to slow down and just breathe.

Inside, the sanctum dedicated to Lord Mangesh—an incarnation of Lord Shiva—felt profoundly peaceful. The fragrance of incense and flowers added to the divine ambience. We were especially impressed by the soft light filtering through the ornate chandeliers and the rhythmic sound of the aarti; it was a truly spiritual experience that lingers in memory long after you leave.

During our visit, one of our friends casually mentioned that the temple had been named after the legendary playback singer Lata Mangeshkar. It sparked an unexpected but delightful moment. A local gentleman who overheard us smiled and kindly clarified that this is a common misconception. He explained that it’s actually the other way around: the Mangeshkar family took their surname from the presiding deity of this temple, not the other way around. Over the years, people have repeated the story incorrectly, and it has spread widely, but the temple’s history dates back several centuries—long before the famous singer was even born.

That friendly correction turned into an impromptu conversation about Goan history and traditions, making our visit even more special. It reminded us how valuable it is to listen to locals and discover the real stories behind a place. Shree Mangesh is not just an architectural gem; it is a vibrant living heritage where faith, culture, and community come together beautifully.

If you are visiting Goa, I can’t recommend this temple enough—whether you go for spiritual reasons, to admire the intricate architecture, or simply to soak in the serene surroundings, it’s an experience you’ll treasure.",1757601870,en
